carrera,legajo,fecha_ingreso
206,3004,01/04/04
206,2093,01/04/04
204,3921,01/04/04
203,3921,14/04/04
206,3921,20/02/06
206,24,01/04/04
204,24,25/02/05
206,621,01/04/04
206,2747,01/04/04
206,1953,01/04/04
206,202,01/04/04
206,4370,01/04/04
206,341,01/04/04
206,266,01/04/04
206,4893,01/04/04
206,5652,01/04/04
206,1026,01/04/04
206,5315,01/04/04
206,2850,01/04/04
206,5689,01/04/04
206,1760,01/04/04
206,4901,01/04/04
206,2873,01/04/04
206,5705,01/04/04
205,5492,01/04/04
204,4652,01/04/04
206,1510,01/04/04
206,6433,01/04/04
206,1037,01/04/04
208,1037,28/06/12
206,2828,01/04/04
206,1863,01/04/04
206,2022,01/04/04
212,2022,05/09/07
206,3354,01/04/04
206,3736,01/04/04
206,491,01/04/04
212,491,09/02/10
201,4956,01/04/04
201,682,01/04/04
205,682,14/04/04
206,4849,01/04/04
207,4849,10/02/10
206,5598,01/04/04
206,943,21/03/05
206,18,01/04/04
206,263,01/04/04
201,263,06/03/06
205,263,06/03/06
211,263,15/05/12
201,3756,01/04/04
206,2413,01/04/04
206,3924,01/04/04
206,42,01/04/04
206,2438,01/04/04
206,3918,01/04/04
206,4116,01/04/04
206,3702,01/04/04
206,5936,01/04/04
206,3431,01/04/04
205,2080,01/04/04
201,2080,23/02/05
206,3318,01/04/04
206,3531,01/04/04
205,811,01/04/04
201,811,24/02/06
206,4517,01/04/04
206,5368,01/04/04
206,4236,01/04/04
206,5413,01/04/04
205,5413,29/03/05
206,6416,01/04/04
206,4727,01/04/04
212,4727,14/02/14
206,6134,01/04/04
206,3525,01/04/04
206,6376,01/04/04
206,4906,01/04/04
206,6521,01/04/04
209,6521,14/02/05
206,451,01/04/04
206,3926,01/04/04
205,174,01/04/04
211,174,14/04/04
205,4260,01/04/04
211,4260,15/04/04
206,1238,01/04/04
204,6112,01/04/04
206,500,15/04/04
206,6195,15/04/04
206,2008,16/04/04
209,2008,14/02/05
205,790,16/04/04
206,5107,16/04/04
206,4947,16/04/04
206,2804,16/04/04
206,5508,19/04/04
206,1175,16/04/04
206,679,16/04/04
206,3793,16/04/04
207,3793,09/02/10
212,3793,09/02/10
206,3576,16/04/04
206,687,16/04/04
206,305,16/04/04
201,438,16/04/04
205,438,06/02/06
206,448,16/04/04
213,448,30/03/15
206,514,16/04/04
206,1118,16/04/04
205,3246,16/04/04
205,3437,16/04/04
201,3437,27/02/06
206,3263,19/04/04
211,2034,19/04/04
211,2650,19/04/04
206,5036,19/04/04
206,5917,19/04/04
206,1798,19/04/04
211,3334,19/04/04
211,1213,19/04/04
206,3672,19/04/04
206,5196,19/04/04
211,3022,19/04/04
211,2170,19/04/04
206,4774,19/04/04
206,3630,19/04/04
211,5452,19/04/04
211,1971,19/04/04
211,1095,19/04/04
206,6025,20/04/04
211,6462,20/04/04
206,5621,20/04/04
206,4586,20/04/04
212,4586,31/03/10
213,4586,01/04/15
206,6091,20/04/04
206,6093,20/04/04
205,6093,13/03/06
211,817,20/04/04
206,5224,23/04/04
206,3782,23/04/04
204,5206,21/04/04
206,718,21/04/04
201,6553,21/04/04
205,6553,21/04/04
211,6553,12/04/10
211,637,21/04/04
211,3695,21/04/04
211,2918,21/04/04
211,258,23/04/04
206,4142,23/04/04
211,5537,23/04/04
206,5632,23/04/04
212,5632,15/02/10
206,2407,23/04/04
201,3314,26/04/04
206,5971,26/04/04
211,1604,26/04/04
206,6436,30/04/04
211,1307,23/04/04
211,4633,23/04/04
211,1591,23/04/04
211,1096,23/04/04
206,4613,23/04/04
206,2623,23/04/04
211,4596,23/04/04
206,1387,23/04/04
211,2397,23/04/04
211,3830,29/04/04
206,467,26/04/04
208,280,26/04/04
208,1332,26/04/04
206,2584,26/04/04
208,2584,28/03/11
206,3274,26/04/04
211,2165,26/04/04
211,6413,26/04/04
211,3125,26/04/04
206,3395,26/04/04
211,5213,26/04/04
206,6514,26/04/04
211,1873,26/04/04
211,3162,26/04/04
206,2762,26/04/04
206,5100,26/04/04
212,5100,05/04/10
206,1005,26/04/04
211,1344,26/04/04
206,1382,26/04/04
206,1534,26/04/04
211,347,26/04/04
211,6164,26/04/04
211,1208,26/04/04
206,5058,26/04/04
211,4467,26/04/04
211,6478,26/04/04
211,1658,27/04/04
206,5473,27/04/04
206,4623,27/04/04
211,2982,27/04/04
211,3778,27/04/04
211,2553,27/04/04
206,2088,27/04/04
206,2420,27/04/04
204,64,27/04/04
209,64,13/02/06
206,3487,27/04/04
211,454,27/04/04
211,636,27/04/04
211,4560,27/04/04
206,5818,27/04/04
211,2637,27/04/04
211,2989,27/04/04
206,1440,27/04/04
211,2920,27/04/04
206,1180,27/04/04
211,6443,27/04/04
206,3878,21/02/04
206,2508,28/04/04
211,6014,29/04/04
203,2429,29/04/04
204,2429,21/02/06
206,3582,29/04/04
206,773,29/04/04
211,3538,02/03/04
211,4491,02/03/04
211,1871,24/03/04
206,4144,21/03/05
206,2439,21/03/05
206,4878,21/03/05
206,5928,21/03/05
212,5928,17/02/10
206,5580,21/03/05
206,553,21/03/05
206,472,21/03/05
201,5139,21/03/05
205,5139,25/02/09
203,5139,31/03/10
213,5139,21/04/15
206,147,21/03/05
206,4072,21/03/05
206,753,21/03/05
206,2513,21/03/05
206,3491,21/03/05
206,303,21/03/05
206,2148,21/03/05
206,4996,21/03/05
206,733,21/03/05
206,1311,21/03/05
201,2957,21/03/05
205,2957,08/04/05
206,5837,21/03/05
206,5833,21/03/05
201,589,21/03/05
204,4136,21/03/05
206,723,21/03/05
206,562,21/03/05
206,3237,21/03/05
212,3237,08/02/13
201,4681,21/03/05
206,6375,21/03/05
206,5283,21/03/05
206,6393,21/03/05
212,6393,04/03/10
206,6192,21/03/05
213,6192,31/03/15
206,6083,21/03/05
204,2232,21/03/05
206,785,21/03/05
206,6348,21/03/05
206,1408,21/03/05
205,5518,21/03/05
206,5518,24/02/05
201,5518,23/03/07
201,2608,21/03/05
205,2608,14/02/11
206,1333,21/03/05
206,1596,21/03/05
206,5324,21/03/05
212,5324,26/02/10
206,5965,21/03/05
209,1704,21/03/05
206,1379,21/03/05
201,708,21/03/05
205,708,21/03/05
204,708,22/03/05
206,4198,21/03/05
206,5747,21/03/05
206,6374,21/03/05
212,6374,31/03/10
206,4547,21/03/05
212,4547,22/03/12
201,627,21/03/05
206,890,21/03/05
212,890,05/09/07
206,4342,21/03/05
212,4342,25/03/10
206,821,21/03/05
212,821,05/09/07
206,1900,21/03/05
206,1772,21/03/05
206,5296,21/03/05
206,3178,21/03/05
201,6033,23/03/05
205,6033,03/03/09
203,6033,23/03/10
206,6230,23/03/05
212,6230,06/03/14
206,5291,23/03/05
206,3773,23/03/05
206,5532,23/03/05
206,2606,23/03/05
212,2606,15/08/17
206,4568,23/03/05
206,3059,23/03/05
206,3595,23/03/05
206,5550,23/03/05
204,4784,23/03/05
206,4430,23/03/05
206,5781,29/03/05
205,78,29/03/05
201,78,19/04/05
206,2984,29/03/05
206,413,29/03/05
206,5512,29/03/05
205,2744,29/03/05
201,2744,13/02/12
206,2629,29/03/05
212,2629,21/03/11
206,1703,29/03/05
205,1703,01/06/05
201,1703,03/03/08
201,6237,29/03/05
205,6237,29/03/05
201,494,29/03/05
206,1020,29/03/05
206,996,29/03/05
206,617,29/03/05
205,617,31/03/05
212,617,09/03/12
213,617,27/03/15
201,1017,29/03/05
206,2506,29/03/05
206,1361,29/03/05
205,2023,29/03/05
206,2023,29/03/05
201,4359,29/03/05
205,4359,03/03/09
206,6552,29/03/05
201,4640,29/03/05
205,4640,01/06/05
206,414,29/03/05
206,2734,30/03/05
206,2272,30/03/05
205,2272,27/02/06
206,461,30/03/05
206,4191,30/03/05
206,1560,30/03/05
206,21,30/03/05
206,4019,30/03/05
206,4382,30/03/05
204,741,30/03/05
206,741,30/03/05
213,741,01/04/15
206,4695,30/03/05
206,3332,30/03/05
212,3332,13/03/12
213,3332,15/03/16
206,2426,30/03/05
212,2426,12/02/14
206,4391,30/03/05
213,4391,04/02/16
206,1715,30/03/05
201,5278,30/03/05
205,5278,01/06/05
203,5278,23/03/10
206,102,30/03/05
201,3430,31/03/05
211,3430,15/04/10
206,1512,31/03/05
212,1512,05/09/07
206,212,31/03/05
206,5551,31/03/05
206,5614,31/03/05
206,4915,31/03/05
206,4743,31/03/05
206,6170,31/03/05
206,1237,31/03/05
206,5887,31/03/05
204,1951,31/03/05
206,1088,31/03/05
206,4316,05/04/05
206,6280,05/04/05
212,6280,05/09/07
205,5207,05/04/05
206,524,05/04/05
209,524,28/04/08
206,2510,05/04/05
206,2405,05/04/05
209,5316,05/04/05
206,3401,05/04/05
206,851,05/04/05
206,5236,05/04/05
206,4871,05/04/05
212,4871,05/09/07
206,807,05/04/05
206,4130,05/04/05
206,6029,05/04/05
201,6250,05/04/05
203,6250,09/02/10
201,6078,06/04/05
205,6078,06/04/05
205,1657,05/04/05
206,1657,05/04/05
201,1657,04/03/08
206,2164,05/04/05
206,4588,05/04/05
201,2096,05/04/05
205,2096,15/02/06
206,2724,05/04/05
206,1551,05/04/05
206,1511,05/04/05
206,2871,08/04/05
206,1936,08/04/05
212,1936,19/09/07
205,988,08/04/05
201,988,17/03/08
206,2223,08/04/05
206,2028,08/04/05
206,6403,08/04/05
206,1716,08/04/05
206,1524,08/04/05
206,1680,08/04/05
212,1680,02/03/10
209,1150,08/04/05
206,4671,08/04/05
206,3055,08/04/05
206,5935,08/04/05
206,6126,08/04/05
213,6126,14/10/16
204,4508,08/04/05
203,4508,01/04/15
206,2720,08/04/05
208,2720,02/03/16
201,5861,08/04/05
205,5861,25/03/10
201,5946,08/04/05
205,5946,10/04/12
206,5314,08/04/05
206,5801,08/04/05
201,1848,08/04/05
206,4750,08/04/05
206,5408,08/04/05
206,3083,08/04/05
206,6200,08/04/05
212,6200,27/02/15
209,5177,08/04/05
212,5177,14/08/17
206,1092,08/04/05
212,1092,13/02/12
206,1886,08/04/05
206,4297,08/04/05
206,1378,08/04/05
206,759,08/04/05
206,5242,08/04/05
206,4217,08/04/05
206,5954,08/04/05
207,4384,08/04/05
201,4384,21/02/07
206,3764,08/04/05
206,960,08/04/05
206,50,08/04/05
206,6204,08/04/05
212,6204,26/02/10
206,5070,08/04/05
206,4909,13/04/05
206,302,13/04/05
205,302,23/02/06
206,3654,13/04/05
206,2266,15/04/05
212,2266,04/09/07
201,1893,19/05/05
205,5349,19/05/05
206,2737,19/05/05
206,1694,19/05/05
201,492,23/06/05
207,1793,27/07/05
211,570,07/04/06
211,5083,07/04/06
206,4126,07/04/06
206,555,07/04/06
206,3041,07/04/06
211,3460,07/04/06
211,2499,07/04/06
211,2562,07/04/06
206,1623,07/04/06
206,704,07/04/06
206,5650,07/04/06
206,6119,07/04/06
211,4485,07/04/06
206,6501,07/04/06
206,6158,07/04/06
211,5563,07/04/06
211,242,07/04/06
211,3879,07/04/06
211,1028,07/04/06
206,3080,07/04/06
206,3710,07/04/06
206,3264,07/04/06
206,2857,07/04/06
211,531,07/04/06
206,4471,07/04/06
211,3945,07/04/06
206,111,07/04/06
206,4791,07/04/06
206,3818,07/04/06
206,6160,07/04/06
206,1941,07/04/06
213,1941,04/02/16
206,322,07/04/06
209,322,23/04/07
208,322,22/03/11
206,5499,07/04/06
206,956,07/04/06
206,690,07/04/06
201,1912,07/04/06
205,1912,18/03/08
211,6139,07/04/06
205,1866,07/04/06
206,2175,07/04/06
206,646,07/04/06
206,4767,07/04/06
211,173,07/04/06
211,255,07/04/06
211,3292,07/04/06
211,3727,07/04/06
211,5275,07/04/06
206,3911,07/04/06
206,1367,07/04/06
211,5074,07/04/06
201,2360,07/04/06
205,2360,11/02/09
206,2151,07/04/06
212,2151,15/02/11
213,2151,27/03/15
205,369,07/04/06
201,369,14/02/08
211,369,17/05/12
206,3195,07/04/06
201,4632,07/04/06
205,4632,18/03/08
211,730,07/04/06
206,5964,07/04/06
206,3590,07/04/06
211,2132,07/04/06
206,5318,07/04/06
201,5516,07/04/06
205,5516,05/02/08
206,2691,07/04/06
206,4934,07/04/06
206,5910,07/04/06
206,6506,07/04/06
206,2146,18/04/06
211,355,18/04/06
206,3523,18/04/06
206,6391,18/04/06
206,6271,18/04/06
205,6271,10/02/09
206,2244,18/04/06
206,883,18/04/06
211,1639,18/04/06
206,4119,18/04/06
206,1630,18/04/06
212,1630,22/02/10
206,5953,18/04/06
209,5953,11/02/09
207,5953,24/02/10
206,395,18/04/06
206,6361,18/04/06
213,6361,04/02/16
206,3037,18/04/06
206,2848,18/04/06
206,5229,18/04/06
206,2571,18/04/06
206,3203,18/04/06
206,5656,18/04/06
206,2085,18/04/06
205,2085,06/02/07
206,477,18/04/06
206,3393,18/04/06
206,519,18/04/06
206,3580,18/04/06
206,4702,18/04/06
206,6123,18/04/06
206,3400,19/04/06
211,1816,19/04/06
211,876,19/04/06
206,3391,19/04/06
206,797,19/04/06
206,1662,19/04/06
206,2767,19/04/06
206,1454,19/04/06
206,4880,19/04/06
206,5943,19/04/06
206,2573,19/04/06
213,2573,03/04/17
206,2926,19/04/06
206,4068,19/04/06
201,2755,19/04/06
206,204,19/04/06
201,447,27/04/06
205,447,27/04/06
206,5109,27/04/06
206,4561,27/04/06
206,2226,27/04/06
205,2411,27/04/06
201,2411,14/02/07
206,848,27/04/06
206,4293,27/04/06
206,4190,27/04/06
206,6038,27/04/06
206,1753,27/04/06
211,105,27/04/06
206,298,27/04/06
209,298,12/02/09
206,1164,27/04/06
206,191,27/04/06
212,191,08/02/11
211,3899,27/04/06
206,2929,27/04/06
204,4920,27/04/06
205,4920,27/04/06
206,2306,27/04/06
206,4634,27/04/06
203,2550,27/04/06
206,5416,27/04/06
204,6548,27/04/06
205,6548,15/03/11
206,6401,27/04/06
211,2478,27/04/06
206,6262,27/04/06
206,5484,27/04/06
212,5484,22/03/12
211,4733,27/04/06
206,5270,27/04/06
211,1770,27/04/06
206,3868,27/04/06
213,3868,30/03/15
206,1843,27/04/06
206,1156,27/04/06
206,993,27/04/06
206,2280,27/04/06
201,2280,06/03/07
205,2280,10/03/08
203,2280,18/03/10
206,698,27/04/06
206,2043,27/04/06
206,991,27/04/06
206,2902,27/04/06
211,4337,27/04/06
211,2867,27/04/06
206,2511,27/04/06
206,6373,27/04/06
205,5226,27/04/06
201,5226,03/05/06
211,5478,27/04/06
211,2179,27/04/06
206,3296,27/04/06
206,5843,27/04/06
212,5843,21/02/14
211,894,27/04/06
204,2051,27/04/06
206,5466,27/04/06
206,2049,27/04/06
205,2689,27/04/06
201,2689,09/05/06
211,5414,27/04/06
211,2361,27/04/06
211,4525,27/04/06
206,5510,27/04/06
204,3235,27/04/06
203,3235,15/02/13
206,4817,27/04/06
211,6359,27/04/06
206,5880,27/04/06
206,2367,27/04/06
212,2367,30/03/10
206,1521,27/04/06
211,4698,27/04/06
211,2304,27/04/06
206,3951,27/04/06
206,508,27/04/06
206,5013,27/04/06
211,3070,27/04/06
206,2209,27/04/06
211,1720,27/04/06
211,4322,27/04/06
206,4573,27/04/06
206,2072,27/04/06
206,1010,27/04/06
206,389,27/04/06
206,5326,27/04/06
206,4502,27/04/06
211,685,27/04/06
201,5713,27/04/06
206,4025,27/04/06
211,6490,27/04/06
211,3417,27/04/06
206,4969,27/04/06
212,4969,17/03/10
206,3026,27/04/06
206,3005,27/04/06
206,1978,27/04/06
205,1978,18/08/06
206,1428,27/04/06
206,4289,27/04/06
206,6229,27/04/06
206,1877,27/04/06
211,5703,27/04/06
206,4445,27/04/06
206,307,27/04/06
201,307,07/02/08
204,4833,27/04/06
205,4833,27/04/06
206,2842,27/04/06
206,1349,27/04/06
212,1349,17/03/10
211,1122,27/04/06
211,2732,27/04/06
211,3193,27/04/06
206,3322,27/04/06
206,6111,27/04/06
206,1036,27/04/06
206,300,27/04/06
211,4434,27/04/06
206,2988,27/04/06
211,310,27/04/06
206,1958,27/04/06
201,2939,27/04/06
205,2939,10/02/09
206,2705,27/04/06
211,1708,27/04/06
206,584,27/04/06
206,4091,27/04/06
206,5949,27/04/06
212,5949,09/04/12
206,4361,27/04/06
206,4930,27/04/06
204,6113,27/04/06
206,4336,27/04/06
206,3547,27/04/06
201,4484,27/04/06
205,4484,12/03/07
206,232,27/04/06
206,1281,28/04/06
212,1281,12/03/10
211,4033,04/05/06
204,238,04/05/06
206,1561,04/05/06
206,2588,04/05/06
206,3882,04/05/06
206,4251,04/05/06
212,4251,09/02/12
206,3848,04/05/06
206,4734,04/05/06
206,149,08/05/06
206,2258,08/05/06
211,1201,08/05/06
206,2995,08/05/06
201,1667,09/05/06
205,1667,25/02/09
206,2331,08/05/06
205,6051,08/05/06
206,3262,08/05/06
206,4108,08/05/06
204,4617,08/05/06
206,4306,08/05/06
211,5221,08/05/06
206,208,08/05/06
206,3937,08/05/06
201,775,08/05/06
205,775,10/03/09
206,1577,08/05/06
212,1577,08/03/10
206,2061,08/05/06
206,840,08/05/06
206,756,27/06/06
206,237,13/07/06
206,1552,18/08/06
206,5660,19/03/07
206,1087,19/03/07
206,1260,19/03/07
206,5624,19/03/07
206,936,19/03/07
206,3690,19/03/07
206,2638,19/03/07
206,4151,19/03/07
206,622,19/03/07
206,5293,19/03/07
205,4305,19/03/07
206,4250,19/03/07
206,600,19/03/07
208,2693,19/03/07
206,4169,19/03/07
206,3171,19/03/07
207,3171,20/03/09
212,3171,27/02/14
206,1530,19/03/07
206,4340,19/03/07
201,2986,19/03/07
205,2986,19/03/07
211,2986,29/11/12
206,3217,20/03/07
201,2103,20/03/07
211,2103,01/04/14
206,4286,20/03/07
203,1003,20/03/07
204,1003,31/08/07
212,1003,15/06/11
204,4760,20/03/07
206,2417,20/03/07
208,2417,17/03/11
206,2316,20/03/07
206,6209,20/03/07
212,6209,10/03/10
206,1743,20/03/07
206,2589,20/03/07
206,1904,20/03/07
212,1904,04/09/07
204,6242,20/03/07
201,3802,20/03/07
205,3802,27/02/09
206,3044,20/03/07
212,3044,31/03/14
213,3044,11/03/16
206,5212,20/03/07
206,5111,20/03/07
206,2290,20/03/07
201,3646,20/03/07
206,6448,20/03/07
206,1418,20/03/07
206,6311,21/03/07
206,5008,21/03/07
206,5158,21/03/07
206,4397,21/03/07
206,774,21/03/07
206,1659,21/03/07
206,4742,21/03/07
206,4926,21/03/07
206,4862,21/03/07
212,4862,05/09/07
206,3473,21/03/07
206,2231,21/03/07
206,399,22/03/07
206,5625,22/03/07
206,3288,22/03/07
206,2551,22/03/07
206,3635,22/03/07
201,1300,22/03/07
206,4060,22/03/07
208,4060,21/03/11
206,2924,22/03/07
206,301,23/03/07
201,5234,22/03/07
205,5234,22/02/08
211,5234,13/02/12
206,5519,22/03/07
206,4897,22/03/07
206,6075,22/03/07
206,3998,22/03/07
206,4782,22/03/07
208,4782,10/02/15
206,5945,22/03/07
206,3954,22/03/07
206,5298,22/03/07
206,542,22/03/07
206,6363,22/03/07
206,1425,22/03/07
206,2144,22/03/07
206,4433,22/03/07
206,3860,22/03/07
206,5397,22/03/07
206,1128,22/03/07
206,1825,22/03/07
206,1899,22/03/07
206,4210,22/03/07
206,379,22/03/07
206,4264,22/03/07
206,185,22/03/07
206,4201,22/03/07
212,4201,12/02/10
206,905,22/03/07
205,2030,22/03/07
206,6027,23/03/07
206,5694,23/03/07
206,2155,23/03/07
206,609,23/03/07
206,1439,23/03/07
206,1406,23/03/07
204,4021,23/03/07
206,4021,26/03/07
206,2704,23/03/07
201,2726,23/03/07
205,2726,10/03/09
208,2726,07/02/13
206,5399,23/03/07
209,5399,23/03/07
206,1363,23/03/07
206,1795,23/03/07
206,3345,23/03/07
206,4380,23/03/07
206,4234,23/03/07
206,5697,23/03/07
206,3164,23/03/07
206,2541,23/03/07
206,3805,26/03/07
206,5879,26/03/07
206,1022,26/03/07
212,1022,05/09/07
206,2864,26/03/07
206,5261,26/03/07
206,3464,26/03/07
212,3464,10/02/11
204,5973,26/03/07
206,5973,26/03/07
205,5973,26/02/13
206,3807,26/03/07
206,5540,26/03/07
206,5147,27/03/07
206,1214,27/03/07
206,664,27/03/07
206,125,27/03/07
206,1841,27/03/07
212,1841,01/04/11
206,4846,27/03/07
213,4846,30/03/15
206,4037,27/03/07
212,4037,15/03/11
206,3683,27/03/07
206,3239,27/03/07
206,728,27/03/07
206,5727,27/03/07
212,5727,05/03/14
206,5578,27/03/07
206,4436,27/03/07
206,5403,27/03/07
206,268,27/03/07
206,3383,27/03/07
209,3844,27/03/07
206,2233,27/03/07
201,6512,27/03/07
205,6512,11/03/08
207,1518,27/03/07
206,2839,27/03/07
206,1288,27/03/07
206,109,27/03/07
213,109,09/03/16
206,6260,27/03/07
206,1292,27/03/07
207,1292,12/03/09
201,1292,24/02/10
205,1292,07/03/13
206,2564,27/03/07
206,3786,27/03/07
206,2908,27/03/07
206,5794,27/03/07
206,1395,27/03/07
206,2168,27/03/07
206,2264,27/03/07
212,2264,09/02/10
206,614,27/03/07
206,523,27/03/07
206,4526,27/03/07
206,4845,27/03/07
206,3649,27/03/07
203,4602,27/03/07
206,4280,27/03/07
206,3142,27/03/07
212,3142,25/02/10
206,6395,27/03/07
204,6395,11/02/08
205,6395,11/03/08
206,5788,27/03/07
213,5788,30/03/15
206,1502,27/03/07
206,2493,28/03/07
206,4225,28/03/07
206,4790,28/03/07
206,2333,29/03/07
206,1731,29/03/07
212,1731,24/02/10
206,407,29/03/07
206,6193,30/03/07
206,1038,30/03/07
206,1885,30/03/07
206,5402,30/03/07
206,2135,30/03/07
206,5854,30/03/07
206,402,11/04/07
205,1926,11/04/07
201,4482,11/04/07
205,4482,11/04/07
203,4482,01/03/13
201,5909,11/04/07
205,5909,18/04/07
206,5909,21/02/08
206,72,11/04/07
206,101,11/04/07
206,5500,11/04/07
206,5443,11/04/07
206,5730,12/04/07
206,981,12/04/07
206,4377,13/04/07
206,2656,13/04/07
206,1265,13/04/07
212,1265,07/03/13
206,4873,13/04/07
206,751,17/04/07
206,6447,17/04/07
206,493,17/04/07
206,2000,17/04/07
206,2599,17/04/07
206,6489,17/04/07
212,6489,10/02/11
206,5241,18/04/07
206,3799,23/04/07
206,703,23/04/07
208,703,11/03/13
213,703,30/03/15
206,4867,24/04/07
212,4867,10/02/11
206,605,27/04/07
206,6544,02/05/07
206,6464,04/05/07
206,5903,08/05/07
206,632,08/05/07
206,4993,18/05/07
206,2336,22/05/07
206,3063,14/06/07
212,896,31/08/07
212,1429,31/08/07
212,2730,13/12/07
206,696,14/03/08
211,3129,14/03/08
206,4457,14/03/08
212,4457,09/02/10
211,853,14/03/08
206,6446,14/03/08
206,1920,14/03/08
206,367,14/03/08
206,6248,14/03/08
206,1445,14/03/08
206,2140,14/03/08
206,5420,14/03/08
211,5966,14/03/08
211,4476,14/03/08
206,2874,14/03/08
206,2881,14/03/08
207,504,14/03/08
206,504,14/08/08
211,2246,14/03/08
206,1968,14/03/08
206,4109,14/03/08
206,6052,14/03/08
211,3901,14/03/08
211,4110,14/03/08
206,6290,14/03/08
211,724,14/03/08
211,2776,14/03/08
211,2431,14/03/08
206,4004,14/03/08
206,2313,14/03/08
211,3542,14/03/08
206,3356,14/03/08
206,5870,14/03/08
206,240,14/03/08
213,240,07/04/15
211,4157,14/03/08
206,4500,14/03/08
205,2825,14/03/08
207,3985,14/03/08
206,3184,14/03/08
206,6384,14/03/08
211,3986,14/03/08
213,3986,06/10/16
206,4636,14/03/08
206,3033,14/03/08
211,2845,14/03/08
206,4437,14/03/08
211,139,14/03/08
211,2029,14/03/08
209,6336,14/03/08
206,2660,14/03/08
206,746,14/03/08
206,5776,14/03/08
211,3740,14/03/08
205,1689,14/03/08
206,5458,14/03/08
206,5711,14/03/08
203,5765,14/03/08
211,1232,14/03/08
211,3403,14/03/08
206,1619,14/03/08
211,441,14/03/08
206,712,14/03/08
206,6322,14/03/08
206,2822,14/03/08
208,2822,17/02/17
211,944,14/03/08
211,711,14/03/08
206,4255,14/03/08
206,6335,14/03/08
206,2876,14/03/08
206,2327,14/03/08
206,6068,14/03/08
213,6068,03/04/17
211,6483,14/03/08
211,4902,14/03/08
206,2682,14/03/08
206,2614,14/03/08
206,3198,14/03/08
206,4716,14/03/08
204,4494,14/03/08
206,3893,14/03/08
201,4304,14/03/08
206,4027,14/03/08
206,695,14/03/08
206,3062,14/03/08
206,6273,14/03/08
206,480,14/03/08
206,5552,14/03/08
206,44,14/03/08
206,1115,14/03/08
213,1115,15/03/16
206,4115,14/03/08
206,2549,14/03/08
206,6278,14/03/08
208,6278,18/02/15
206,3772,14/03/08
206,4630,14/03/08
206,318,14/03/08
206,3416,14/03/08
211,2520,14/03/08
206,1777,14/03/08
212,1777,13/02/15
206,4237,14/03/08
211,5739,14/03/08
206,5898,14/03/08
206,834,14/03/08
206,4559,14/03/08
206,5019,14/03/08
206,3057,14/03/08
209,1746,14/03/08
203,1746,04/02/09
204,1746,12/03/09
212,1746,10/03/11
211,5562,14/03/08
211,4083,14/03/08
211,4229,14/03/08
211,1303,14/03/08
206,998,14/03/08
206,6299,14/03/08
213,6299,07/03/17
206,1185,14/03/08
206,5137,14/03/08
206,1663,14/03/08
204,1663,14/03/08
212,1663,17/03/10
206,3350,14/03/08
206,2055,14/03/08
206,215,14/03/08
206,6326,14/03/08
206,2491,14/03/08
211,1354,14/03/08
206,3537,14/03/08
211,6015,14/03/08
211,4147,14/03/08
211,4540,14/03/08
206,4405,14/03/08
206,1431,14/03/08
205,5258,14/03/08
201,5258,06/03/09
211,5258,28/12/12
206,3399,14/03/08
208,3399,01/04/14
206,5006,14/03/08
206,460,14/03/08
206,5002,14/03/08
205,5002,23/02/10
201,5002,01/03/13
206,3488,01/04/08
206,2664,14/03/08
206,3826,18/03/08
211,2314,14/03/08
211,3316,14/03/08
211,778,14/03/08
211,2400,14/03/08
211,5352,14/03/08
211,2090,14/03/08
211,4125,14/03/08
211,5661,14/03/08
211,3495,14/03/08
211,2965,14/03/08
206,4328,14/03/08
206,5419,14/03/08
206,4164,14/03/08
211,982,14/03/08
211,2708,14/03/08
211,5871,14/03/08
211,1093,14/03/08
211,3081,14/03/08
211,2951,14/03/08
211,4006,14/03/08
206,5666,14/03/08
206,3593,14/03/08
206,17,14/03/08
206,2773,14/03/08
206,2977,14/03/08
211,6040,14/03/08
206,3881,14/03/08
206,2892,14/03/08
212,2892,29/03/11
206,2031,14/03/08
212,2031,12/03/14
206,2649,14/03/08
206,3053,14/03/08
206,3704,14/03/08
205,1035,14/03/08
206,582,14/03/08
205,582,27/02/14
211,2178,14/03/08
211,1650,14/03/08
205,4350,14/03/08
206,1588,14/03/08
205,1588,13/02/13
208,1588,06/02/15
211,5719,14/03/08
203,5784,14/03/08
201,5784,14/03/08
205,5784,28/04/08
211,1357,14/03/08
206,4495,14/03/08
211,1486,14/03/08
206,436,14/03/08
206,5831,14/03/08
206,4989,14/03/08
211,3644,14/03/08
206,2348,14/03/08
206,4053,07/04/08
206,1682,07/04/08
206,1738,07/04/08
206,1116,07/04/08
206,5701,07/04/08
206,5734,07/04/08
206,3592,07/04/08
212,3592,12/02/10
201,3307,07/04/08
205,3307,07/04/08
206,6221,07/04/08
206,5629,07/04/08
211,344,07/04/08
211,1626,07/04/08
211,1542,07/04/08
201,2108,07/04/08
205,5671,07/04/08
201,5671,16/04/08
206,4744,07/04/08
206,1928,07/04/08
206,1997,07/04/08
206,6114,07/04/08
206,4514,07/04/08
213,4514,17/03/17
206,5751,07/04/08
207,6252,10/04/08
206,3629,07/04/08
211,2371,07/04/08
206,172,07/04/08
206,2523,07/04/08
206,3742,07/04/08
213,3742,07/04/15
206,6297,07/04/08
206,624,07/04/08
206,1055,08/04/08
209,3277,07/04/08
206,224,07/04/08
206,2976,07/04/08
212,2976,27/02/14
209,4894,07/04/08
